episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
341,limited,5,-41.120000000000005,57,4,76,1568,0.59,0
342,limited,5,-105.22999999999986,57,2,97,936,0.3,0
343,limited,5,-71.25,57,2,92,1320,0.46,0
344,limited,5,-48.45000000000001,57,4,93,1120,0.48,0
345,limited,5,-73.65999999999997,57,2,94,1424,0.43,0
346,limited,5,-59.33000000000001,57,4,83,1728,0.46,0
347,limited,5,-34.230000000000025,57,4,99,1736,0.48,0
348,limited,5,-43.32000000000001,57,4,90,1576,0.49,0
349,limited,5,-73.25999999999999,57,2,94,1272,0.44,0
350,limited,5,-43.63,57,5,76,1296,0.54,0
351,limited,5,-57.190000000000005,57,3,86,2032,0.5,0
352,limited,5,-38.45000000000004,57,4,79,2024,0.59,0
353,limited,5,-98.46999999999993,57,1,95,1200,0.37,0
354,limited,5,-52.57000000000001,57,3,97,1608,0.46,0
355,limited,5,-38.180000000000035,57,4,93,1504,0.49,0
356,limited,5,-37.42000000000002,57,4,90,1848,0.52,0
357,limited,5,-50.50000000000001,57,4,84,1616,0.51,0
358,limited,5,-52.569999999999986,57,3,82,1960,0.55,0
359,limited,5,-58.62999999999996,57,5,88,1176,0.41,0
360,limited,5,-55.550000000000004,57,3,96,1280,0.46,0
361,limited,5,-35.24000000000004,57,4,97,1512,0.5,0
362,limited,5,-77.35000000000001,57,2,95,1272,0.4,0
363,limited,5,-57.80999999999998,57,2,85,1912,0.55,0
364,limited,5,-68.14,57,3,100,1280,0.38,0
365,limited,5,-40.08999999999999,57,5,94,2288,0.44,0
366,limited,5,-47.350000000000016,57,6,81,1360,0.44,0
367,limited,5,-29.450000000000035,57,4,94,1864,0.52,0
368,limited,5,-37.60000000000001,57,5,89,1088,0.51,0
369,limited,5,-33.15000000000003,57,4,88,1912,0.57,0
370,limited,5,-42.99999999999999,57,6,85,1264,0.45,0
371,limited,5,-64.72999999999996,57,4,75,1624,0.49,0
372,limited,5,-56.819999999999986,57,4,90,1568,0.44,0
373,limited,5,-20.310000000000024,57,5,90,1616,0.56,0
374,limited,5,-42.590000000000025,57,5,89,1112,0.47,0
375,limited,5,-1.6300000000000223,57,6,77,1432,0.64,0
376,limited,5,-69.74999999999999,57,2,87,1456,0.48,0
377,limited,5,-48.94999999999997,57,5,81,1368,0.48,0
378,limited,5,-39.740000000000016,57,4,99,1856,0.46,0
379,limited,5,-42.79999999999999,57,3,107,1624,0.44,0
380,limited,5,-46.46000000000003,57,4,94,1656,0.46,0
381,limited,5,-18.48000000000003,57,6,96,1600,0.48,0
382,limited,5,-50.87999999999998,57,3,85,1792,0.55,0
383,limited,5,-77.08999999999993,57,3,92,1544,0.37,0
384,limited,5,-7.970000000000006,57,6,85,1312,0.63,0
385,limited,5,-80.5299999999999,57,4,85,1408,0.36,0
386,limited,5,6.4399999999999915,57,6,104,1552,0.54,0
387,limited,5,-98.30000000000001,57,0,81,1688,0.48,0
388,limited,5,-25.790000000000013,57,6,78,1616,0.55,0
389,limited,5,-75.51999999999997,57,3,83,1592,0.44,0
390,limited,5,-36.18000000000002,57,4,93,1816,0.52,0
391,limited,5,-42.230000000000025,57,3,107,1872,0.45,0
392,limited,5,-39.4,57,6,84,1744,0.45,0
393,limited,5,4.569999999999968,57,6,99,1648,0.57,0
394,limited,5,-84.71999999999993,57,1,90,1240,0.46,0
395,limited,5,-28.900000000000023,57,6,83,1680,0.51,0
396,limited,5,-9.99000000000002,57,5,104,1752,0.52,0
397,limited,5,-28.880000000000027,57,5,86,1312,0.54,0
398,limited,5,-42.669999999999995,57,2,100,2184,0.52,0
399,limited,5,-24.580000000000023,57,5,98,1752,0.49,0
400,limited,5,-68.30999999999999,57,2,91,1656,0.46,0
401,limited,5,-47.90000000000001,57,4,84,1704,0.52,0
402,limited,5,-73.26999999999998,57,2,100,1568,0.38,0
403,limited,5,-63.63000000000001,57,3,101,1256,0.39,0
404,limited,5,-17.170000000000016,57,6,80,1752,0.58,0
405,limited,5,-57.05000000000002,57,1,112,1976,0.43,0
406,limited,5,-69.95,57,2,85,1184,0.51,0
407,limited,5,-43.75999999999998,57,4,68,1624,0.63,0
408,limited,5,-18.830000000000023,57,6,78,1472,0.59,0
409,limited,5,-17.58000000000001,57,5,80,1512,0.63,0
410,limited,5,-60.17999999999997,57,2,100,1752,0.47,0
411,limited,5,-77.91999999999992,57,3,76,1632,0.47,0
412,limited,5,-31.450000000000017,57,6,74,1744,0.56,0
413,limited,5,-32.760000000000026,57,5,83,1600,0.53,0
414,limited,5,-23.14000000000001,57,4,102,1624,0.51,0
415,limited,5,-77.27999999999993,57,3,90,1640,0.4,0
416,limited,5,-78.79999999999994,57,2,81,1480,0.49,0
417,limited,5,-67.17999999999999,57,3,95,1416,0.41,0
418,limited,5,-51.79999999999995,57,5,74,1192,0.51,0
419,limited,5,-51.890000000000036,57,4,92,1088,0.46,0
420,limited,5,-78.71999999999997,57,2,101,1664,0.37,0
421,limited,5,-25.780000000000022,57,4,106,1448,0.47,0
422,limited,5,-48.65000000000001,57,4,96,1264,0.44,0
423,limited,5,-37.74000000000001,57,4,89,1592,0.54,0
