episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
412,limited,97,-44.71,57,3,97,1824,0.49,0
413,limited,97,-64.36999999999998,57,2,97,1288,0.44,0
414,limited,97,-100.9399999999999,57,0,87,1976,0.44,0
415,limited,97,-38.26999999999999,57,3,102,1992,0.49,0
416,limited,97,-24.18000000000002,57,5,92,1608,0.51,0
417,limited,97,-44.06000000000001,57,5,92,1816,0.43,0
418,limited,97,-70.90000000000002,57,1,103,1784,0.43,0
419,limited,97,-24.480000000000004,57,6,96,1360,0.47,0
420,limited,97,-89.99999999999994,57,3,83,1392,0.39,0
421,limited,97,-22.78000000000001,57,5,89,1808,0.56,0
422,limited,97,-61.43000000000002,57,3,104,1504,0.38,0
423,limited,97,-51.84000000000001,57,3,96,1864,0.47,0
424,limited,97,-64.37999999999998,57,4,71,1648,0.52,0
425,limited,97,-9.070000000000025,57,6,109,1808,0.44,0
426,limited,97,-68.06,57,2,98,2304,0.44,0
427,limited,97,-63.150000000000006,57,3,109,1016,0.38,0
428,limited,97,-29.30000000000001,57,4,83,1720,0.59,0
429,limited,97,-73.21000000000002,57,3,83,1304,0.46,0
430,limited,97,-26.54000000000002,57,5,88,1720,0.54,0
431,limited,97,-50.98999999999998,57,4,81,1640,0.51,0
432,limited,97,-74.21999999999994,57,4,75,1568,0.45,0
433,limited,97,-51.06999999999997,57,5,95,1536,0.39,0
434,limited,97,-41.150000000000006,57,4,108,1736,0.41,0
435,limited,97,-22.02000000000002,57,5,71,1736,0.66,0
436,limited,97,-77.84,57,3,74,1920,0.49,0
437,limited,97,-41.84999999999999,57,4,96,1944,0.46,0
438,limited,97,-81.11999999999995,57,2,85,1544,0.46,0
439,limited,97,-76.87999999999992,57,2,86,1456,0.46,0
440,limited,97,-32.43000000000004,57,5,83,1440,0.55,0
441,limited,97,-70.44,57,3,97,1184,0.39,0
442,limited,97,-69.64999999999999,57,2,101,1208,0.4,0
443,limited,97,-87.17999999999995,57,2,102,1112,0.32,0
444,limited,97,-46.98000000000001,57,3,99,1376,0.47,0
445,limited,97,-47.25000000000001,57,3,99,2016,0.48,0
446,limited,97,-50.64000000000004,57,4,109,1728,0.36,0
447,limited,97,-50.489999999999974,57,4,82,1864,0.52,0
448,limited,97,-161.09999999999997,57,1,81,904,0.18,0
449,limited,97,-78.78999999999999,57,2,84,1784,0.46,0
450,limited,97,-70.68000000000004,57,4,79,1728,0.44,0
451,limited,97,-84.73999999999988,57,2,76,1920,0.48,0
452,limited,97,-22.73000000000001,57,4,107,1480,0.48,0
453,limited,97,-63.039999999999985,57,4,89,1352,0.42,0
454,limited,97,-49.67999999999998,57,3,87,1680,0.53,0
