episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
244,selective,5,-53.61000000000001,57,3,96,648,0.47,0
245,selective,5,-79.77999999999996,57,3,85,616,0.42,0
246,selective,5,-43.02000000000001,57,3,93,928,0.54,0
247,selective,5,-67.39000000000001,57,2,91,664,0.47,0
248,selective,5,-63.840000000000025,57,2,92,568,0.51,0
249,selective,5,-71.25999999999998,57,3,79,632,0.49,0
250,selective,5,-67.54,57,2,87,784,0.49,0
251,selective,5,-43.69999999999996,57,5,86,584,0.51,0
252,selective,5,-17.000000000000032,57,5,99,800,0.52,0
253,selective,5,-71.24999999999996,57,3,80,776,0.47,0
254,selective,5,-66.97999999999999,57,3,84,584,0.46,0
255,selective,5,-29.150000000000002,57,6,91,624,0.48,0
256,selective,5,-86.74999999999994,57,2,78,856,0.47,0
257,selective,5,-49.570000000000014,57,3,102,696,0.45,0
258,selective,5,-38.12,57,5,95,736,0.45,0
259,selective,5,4.92999999999998,57,6,85,776,0.64,0
260,selective,5,-18.130000000000027,57,6,93,728,0.5,0
261,selective,5,-30.660000000000007,57,4,92,704,0.55,0
262,selective,5,-53.01000000000001,57,4,91,768,0.45,0
263,selective,5,-58.04999999999999,57,3,68,736,0.61,0
264,selective,5,-64.95999999999998,57,3,93,688,0.43,0
265,selective,5,-35.480000000000004,57,4,100,632,0.49,0
266,selective,5,-56.350000000000044,57,3,98,680,0.44,0
267,selective,5,-23.410000000000007,57,5,100,712,0.46,0
268,selective,5,-40.36000000000001,57,5,92,688,0.48,0
269,selective,5,-38.460000000000036,57,5,80,576,0.56,0
270,selective,5,-23.170000000000023,57,5,98,616,0.5,0
271,selective,5,-85.63999999999999,57,2,78,776,0.47,0
272,selective,5,-59.140000000000015,57,4,89,680,0.44,0
273,selective,5,-80.15999999999994,57,2,93,696,0.41,0
274,selective,5,-74.39999999999999,57,1,109,520,0.39,0
275,selective,5,-78.51999999999994,57,2,100,600,0.36,0
276,selective,5,-39.779999999999966,57,5,77,576,0.55,0
277,selective,5,-52.710000000000015,57,4,104,552,0.38,0
278,selective,5,-53.189999999999976,57,5,70,544,0.54,0
279,selective,5,-28.190000000000015,57,4,98,736,0.54,0
280,selective,5,-19.750000000000025,57,5,97,704,0.51,0
281,selective,5,-6.350000000000019,57,6,83,832,0.61,0
282,selective,5,-19.99000000000002,57,5,107,752,0.46,0
283,selective,5,-99.63999999999993,57,2,86,584,0.37,0
284,selective,5,-23.85000000000002,57,4,104,736,0.49,0
285,selective,5,-49.069999999999986,57,4,91,840,0.46,0
286,selective,5,24.03000000000002,41,7,57,504,0.48,1
287,selective,5,-69.27999999999996,57,4,67,736,0.52,0
288,selective,5,-36.19000000000002,57,4,93,760,0.51,0
289,selective,5,-50.44000000000001,57,3,101,688,0.45,0
290,selective,5,-21.710000000000015,57,6,92,688,0.51,0
291,selective,5,-67.72000000000001,57,3,86,672,0.45,0
292,selective,5,-38.42,57,5,84,632,0.52,0
293,selective,5,-54.15000000000002,57,3,94,760,0.48,0
